country,year,gdp_growth,inflation,unemployment,debt_gdp,remittance_pct_gdp,energy_imports_pct,fertilizer_consumption,crop_production_index,exchange_rate,brent_crude_usd,lng_price_usd,baltic_dry_index,fertilizer_price_index,fao_food_index,fao_cereals,fao_oils,gpr_global,gpr_threat,gpr_act,hormuz_flow_mbd,gpr_country,reserve_days,rolling_mean_brent,oil_shock_signal,hormuz_disruption,oil_x_buffer,gpr_normalised,fertilizer_norm,fertilizer_shock,conflict_dummy,trade_exposure,oil_shock_signal_lag1,gpr_normalised_lag1,inflation_lag1,hormuz_disruption_lag1,country_encoded
Bangladesh,2000,5.29329471892532,2.20825620937535,3.27,31.4618431575804,3.68659677566545,17.6509148650554,158.10754491018,62.5,52.1416666666666,28.66067193675889,4.309166666666667,1615.25,144.14166666666668,53.65825431109193,51.41600714746175,42.89305770905415,57.41528511047363,60.52279154459635,53.09213987986247,17.0,57.41528511047363,15,19.813730436547996,0.4465055951246824,0.0,0.02976703967497883,0.679913776992885,-0.7699528965633843,-121.73536217211846,0,21.33751164072085,0.023837908677713394,1.034395796456255,6.10669589841958,0.0,0
Bangladesh,2001,5.07728777526728,2.0071737421384,3.609,31.4618431575804,3.89794627098135,21.1038949568699,174.590268577623,61.14,55.8066666666666,24.455719844357976,3.956666666666667,1187.1666666666667,142.79999999999998,55.35375943043379,51.84540600513507,42.48146593435457,168.82917340596518,107.98177719116212,251.9474910100301,17.0,168.82917340596518,15,20.576913775498333,0.18850281005105224,0.0,0.012566854003403483,3.0644408062348654,-0.7920938749470069,-138.29188236568805,0,25.00184122785125,0.4465055951246824,0.679913776992885,2.20825620937535,0.0,0
Bangladesh,2002,3.83312393993225,3.33256493271912,3.966,31.863991518402,5.22266923917607,19.7062195987588,188.639161517024,62.73,57.888,24.993254901960785,3.3666666666666667,1181.75,144.00833333333333,53.432698046969534,55.57542707086668,55.144333609249486,156.04216702779135,129.01815859476724,198.7998072306315,17.0,156.04216702779135,15,21.753863142987264,0.14891110317653147,0.0,0.009927406878435432,2.790767902449504,-0.7721532422412601,-145.65834017904282,0,24.92888883793487,0.18850281005105224,3.0644408062348654,2.0071737421384,0.0,0
Bangladesh,2003,4.73956739963045,5.66870773441476,4.32,31.2044521104432,5.30538820275249,19.9285740363967,160.266893534273,64.15,58.15004,28.850813953488373,5.485833333333333,2733.583333333333,147.10833333333332,58.11559303636255,59.38331088130323,62.63098104468619,176.30156326293945,167.53249740600586,204.47736231486,17.0,176.30156326293945,15,24.972405380325252,0.15530776927955695,0.0,0.010353851285303797,3.224368045644476,-0.7209952052306553,-115.55166179542275,1,25.23396223914919,0.14891110317653147,2.790767902449504,3.33256493271912,0.0,0
Bangladesh,2004,5.23953291029852,7.58753638504689,4.316,31.2044521104432,5.50437314918371,17.7920645309499,170.671374186418,62.56,59.5126583333333,38.25969348659004,5.9,4484.916666666667,161.475,65.89944729053758,64.00158065193196,69.61163025660183,129.3962364196777,108.31831741333008,162.75945790608725,17.0,129.3962364196777,15,29.044030824631214,0.3172997135832588,0.0,0.02115331423888392,2.2204804569037733,-0.4839079584395719,-82.58923624662579,0,23.29643768013361,0.15530776927955695,3.224368045644476,5.66870773441476,0.0,0
Bangladesh,2005,6.53594493875502,7.04661816222038,4.25,31.2044521104432,6.21006213483214,17.9095538204646,192.872642090988,70.97,64.3274749999999,54.57455252918288,8.811666666666666,3252.833333333333,169.55833333333334,67.64679978667061,60.76659420004104,64.39872945308146,101.53898938496908,83.7752628326416,122.48229789733888,17.0,101.53898938496908,15,34.22680694311602,0.5944973371277151,0.0,0.03963315580851434,1.624267906289276,-0.35051200171837066,-67.60417585602308,0,24.119615955296737,0.3172997135832588,2.2204804569037733,7.58753638504689,0.0,0
Bangladesh,2006,6.67190498576788,6.76526117054757,3.591,31.2044521104432,7.55966261801311,16.1103486776302,188.408168316832,73.37,68.9332333333333,65.16176470588235,6.745,3239.25,180.24166666666667,72.85198153556445,71.22837696143655,70.5451171722111,104.03534698486328,101.80686632792155,105.96773719787598,17.0,104.03534698486328,15,42.368015915420884,0.5379942463193118,0.0,0.03586628308795412,1.677696004551261,-0.17420930427859757,-32.82245592288021,0,23.67001129564331,0.5944973371277151,1.624267906289276,7.04661816222038,0.0,0
Bangladesh,2007,7.05859935449848,9.10698496905382,4.015,31.2044521104432,8.24291009689063,15.8299464466906,179.81000499002,77.62,68.874875,72.44116,6.976666666666667,7252.25,183.175,94.5502506507452,100.90811631831876,107.3148060387481,93.7379550933838,90.6449915568034,95.98960940043132,17.0,93.7379550933838,15,51.85759693502873,0.3969247377729433,0.0,0.026461649184862886,1.4573068800750837,-0.12580169936533692,-22.620404190634225,1,24.07285654358123,0.5379942463193118,1.677696004551261,6.76526117054757,0.0,0
Bangladesh,2008,6.01378975738535,8.90194489465153,4.49,31.2044521104432,9.75655233462347,15.4943288262154,195.064350868424,84.01,68.598275,96.94434782608695,8.861666666666666,6069.833333333333,196.4416666666667,117.73787331863998,137.641817822232,141.07285693456427,81.19649124145508,74.77941544850667,87.20340474446614,17.0,81.19649124145508,15,65.47630370954843,0.4806020244534593,0.0,0.03204013496356395,1.1888891810008881,0.09313269558327379,18.16686880857784,2,25.25088116083887,0.3969247377729433,1.4573068800750837,9.10698496905382,0.0,0
Bangladesh,2009,5.04512479919337,5.42347236174679,5.0,31.2044521104432,10.2665399023146,14.7404722275885,184.290524471148,84.55,69.0390666666666,61.73876984126984,3.948333333333333,2641.1666666666665,189.175,91.78785298482406,97.18993256541292,94.42735946277952,83.1018575032552,80.69865735371907,82.30027770996094,17.0,83.1018575032552,15,70.1721189804844,-0.12018091033505714,0.0,-0.008012060689003809,1.2296686333777602,-0.026786143860940206,-4.936432500692292,0,25.0070121299031,0.4806020244534593,1.1888891810008881,8.90194489465153,0.0,0
Bangladesh,2010,5.57178818533122,8.12667639169917,3.379,31.2044521104432,9.41241447446753,14.4544547917684,208.024322968907,89.65,69.6492916666666,79.60944444444445,4.386666666666667,2674.833333333333,194.5,106.87404108388505,107.4993123704445,121.95018353123996,84.17017555236816,83.7355318069458,81.64989407857259,17.0,84.17017555236816,15,75.17909736353673,0.05893057028184704,0.0,0.003928704685456469,1.252533226858069,0.06109016164921168,12.708239517138347,0,23.86686926623593,-0.12018091033505714,1.2296686333777602,5.42347236174679,0.0,0
Bangladesh,2011,6.46437912497728,11.3951651552399,3.737,31.2044521104432,9.3859804789798,17.4646380499939,249.746915935394,93.78,74.1524,111.2642741935484,4.0,1531.75,201.125,131.77593256915614,142.1574084109351,156.4798891014947,90.0953877766927,81.27947584788005,100.46877924601236,17.0,90.0953877766927,15,84.39959926106994,0.3183033470263174,0.0,0.021220223135087826,1.3793471180080161,0.1704198375186497,42.56182883449371,1,26.8506185289737,0.05893057028184704,1.252533226858069,8.12667639169917,0.0,0
Bangladesh,2012,6.52145877906443,6.21750422069283,4.07,31.2044521104432,10.5915144036117,18.3559167186151,254.30935709739,94.27,81.8626583333333,111.57068273092368,2.7525,885.25,205.825,122.75022327595458,137.3983528628098,138.3066154562908,81.47523371378581,81.10788790384929,79.9891284306844,16.8,81.47523371378581,15,92.22550380725467,0.20975953640870515,1.17647058823529,0.013983969093913676,1.1948549449611903,0.24798202266376027,63.064148755331274,0,28.9474311222268,0.3183033470263174,1.3793471180080161,11.3951651552399,0.0,0
Bangladesh,2013,6.01360565834344,7.53040640913172,4.426,31.2044521104432,9.24470026765418,17.9640543283116,253.280642653537,96.58,78.103235,108.555,3.7283333333333335,1255.75,209.275,120.14390446093928,129.1108717873773,119.49987300357218,83.03660519917806,81.50718116760254,84.50970236460368,16.6,83.03660519917806,15,94.54763424203728,0.14815141457801648,2.35294117647058,0.009876760971867765,1.228272076043906,0.30491596707878865,77.22931209704032,0,27.20875459596578,0.20975953640870515,1.1948549449611903,6.21750422069283,1.17647058823529,0
Bangladesh,2014,6.0610593588495,6.99163889220848,4.417,31.2044521104432,8.66899486049041,19.6289634401405,278.132224964281,98.76,77.6414083333333,98.9696062992126,4.391666666666667,1065.4166666666667,214.45,114.98315043593858,115.8182908031581,110.61626149692738,100.29158528645831,109.69803682963054,88.4787638982137,16.9,100.29158528645831,15,101.99380153362583,-0.02965077474258272,0.5882352941176554,-0.001976718316172181,1.597570437645176,0.39031688370133055,108.55970330497559,0,28.29795830063091,0.14815141457801648,1.228272076043906,7.53040640913172,2.35294117647058,0
Bangladesh,2015,6.55263987816197,6.19428022984983,4.397,31.2044521104432,7.83797175617291,20.4002085391355,297.810941171621,100.69,77.9469083333333,52.31654901960784,2.63,703.9166666666666,213.54166666666663,93.0638125181246,95.87342014077292,89.94109402113436,105.95364507039388,101.51690038045248,114.01522254943848,17.0,105.95364507039388,15,96.53522244865852,-0.45805740441078924,0.0,-0.030537160294052616,1.7187522292739732,0.3753270287708034,111.77649568538102,0,28.23818029530841,-0.02965077474258272,1.597570437645176,6.99163889220848,0.5882352941176554,0
Bangladesh,2016,7.11347821270093,5.51352572692995,4.35,31.2044521104432,5.11803588431436,21.6719159236748,288.288357639838,100.55,78.4680916666666,43.638000000000005,2.515,692.8333333333334,213.89166666666665,91.95303704593684,88.30828905606897,99.44264448193826,98.6786880493164,90.76860237121582,110.70953432718912,18.5,98.6786880493164,15,83.00996760994883,-0.47430409556297737,0.0,-0.03162027303753182,1.5630505306910782,0.3811029361752269,109.86753956167617,0,26.78995180798916,-0.45805740441078924,1.7187522292739732,6.19428022984983,0.0,0
